38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 38,42, 39,40, 30,39, 16,29, 38,41, 14,19, 8,42, 18,19, 1,3, 25,27, 4,30, 29,39, 11,34, 7,20, 7,11, 17,24, 3,12, 31,34, 9,10, 21,27, 22,31, 17,39, 10,20, 27,30, 20,25, 31,33, 26,27, 19,24, 14,42, 28,30, 26,38, 6,16, 20,26, 35,37, 2,12, 22,25, 11,14, 1,2, 13,28, 8,9, 22,26, 37,42, 14,32, 39,41, 30,34, 39,42, 29,30, 21,32, 38,39, 23,24, 3K2CEDRACBC9Z3BOKTWU76BRA95TM0
22,26, 2,20, 32,38, 23,33, 9,28, 6,42, 1,16, 30,37, 3,12, 12,22, 6,36, 16,22, 24,42, 5,13, 25,34, 22,34, 15,32, 12,32, 31,34, 7,17, 35,37, 2,22, 16,33, 12,37, 28,38, 6,11, 2,21, 30,35, 24,34, 3,39, 2,8, 23,25, 9,11, 1,29, 30,42, 5,36, 8,9, 19,40, 12,36, 20,26, 6,15, 18,33, 23,24, 19,32, 14,37, 20,23, 6,22, 3,23, 29,30, 10,28, 3L21G7IH4778K0OT1D0VVVF3R0SY1M
28,29, 13,39, 10,24, 11,34, 7,22, 25,26, 37,38, 19,31, 7,25, 4,22, 10,20, 16,30, 22,31, 37,40, 26,27, 28,41, 5,15, 17,18, 35,40, 31,37, 5,9, 18,30, 25,29, 39,40, 31,32, 2,3, 2,27, 7,16, 40,41, 15,27, 13,35, 4,19, 38,41, 29,33, 9,31, 12,14, 14,31, 20,39, 5,23, 5,6, 15,40, 11,28, 1,10, 19,30, 25,27, 3,14, 37,42, 4,26, 33,34, 20,40, 3YO4AH2FPDVZ49CPEKF144TRNZ60QJ
1,3, 14,32, 21,32, 9,13, 9,27, 4,30, 22,24, 21,27, 20,22, 9,32, 17,29, 8,42, 26,34, 13,14, 4,5, 5,39, 10,33, 1,33, 21,26, 29,39, 6,16, 13,38, 3,34, 22,27, 6,34, 18,40, 21,25, 15,26, 3,7, 26,42, 9,40, 5,34, 17,36, 14,17, 16,27, 6,20, 2,14, 6,24, 2,41, 27,38, 20,27, 21,41, 20,33, 4,31, 10,16, 18,36, 14,29, 1,6, 6,38, 22,40, 3ZXNP4Z39RW2VNWW7ESE2X4KL7P7L1
1,41, 16,18, 24,26, 12,42, 23,39, 4,23, 14,30, 10,15, 3,20, 19,21, 17,40, 14,19, 13,26, 23,40, 19,24, 23,34, 29,31, 12,17, 2,12, 1,23, 10,11, 1,12, 30,34, 32,33, 28,33, 38,39, 31,33, 39,42, 6,17, 27,30, 29,36, 18,19, 13,37, 18,25, 10,36, 27,35, 17,19, 2,33, 15,30, 26,30, 11,39, 5,32, 5,19, 14,26, 39,41, 3,42, 20,34, 21,22, 9,24, 19,26, 3CO05SML7VGZGARPRZ419U3WJL80RK
6,27, 5,20, 9,10, 35,36, 12,24, 19,25, 36,39, 15,29, 20,38, 24,25, 12,28, 6,21, 14,35, 3,32, 3,29, 5,28, 6,41, 17,39, 4,6, 9,19, 38,42, 22,25, 23,26, 11,33, 26,33, 29,37, 10,40, 16,29, 12,23, 31,36, 30,39, 14,18, 41,42, 4,20, 8,17, 38,40, 2,31, 20,25, 34,42, 7,8, 30,40, 32,35, 17,35, 22,23, 7,27, 25,36, 7,11, 9,14, 2,38, 7,29, 3CKVGCS3PGGBHPR26O46Z48S5NR0S8
12,30, 11,15, 5,37, 14,42, 20,35, 17,24, 8,10, 4,7, 8,12, 26,37, 28,34, 12,39, 3,41, 31,38, 7,9, 27,28, 22,38, 12,13, 4,36, 35,41, 9,21, 9,23, 8,21, 2,23, 9,42, 15,16, 15,19, 30,36, 37,41, 21,24, 22,37, 1,22, 8,32, 18,34, 37,39, 20,24, 28,30, 28,36, 6,14, 21,23, 16,40, 23,27, 24,27, 3,4, 12,27, 22,35, 40,42, 7,20, 11,18, 12,35, 38F60IALAGSCWP4HVO9W994E7650TX
9,25, 1,7, 26,38, 5,24, 18,24, 28,40, 18,28, 15,28, 16,25, 24,41, 14,40, 13,17, 33,39, 20,21, 22,30, 1,2, 32,34, 1,8, 11,14, 13,28, 22,39, 14,33, 15,38, 8,39, 7,10, 8,11, 22,26, 2,20, 32,38, 23,33, 9,28, 6,42, 1,16, 30,37, 3,12, 12,22, 6,36, 16,22, 24,42, 5,13, 25,34, 22,34, 15,32, 12,32, 31,34, 7,17, 35,37, 2,22, 16,33, 12,37, 3I6NF2WGIG77MR4C8UG1RLLGYK85GE
9,10, 35,36, 12,24, 19,25, 36,39, 15,29, 20,38, 24,25, 12,28, 6,21, 14,35, 3,32, 3,29, 5,28, 6,41, 17,39, 4,6, 9,19, 38,42, 22,25, 23,26, 11,33, 26,33, 29,37, 10,40, 16,29, 12,23, 31,36, 30,39, 14,18, 41,42, 4,20, 8,17, 38,40, 2,31, 20,25, 34,42, 7,8, 30,40, 32,35, 17,35, 22,23, 7,27, 25,36, 7,11, 9,14, 2,38, 7,29, 12,30, 11,15, 31ANT7FQN8DLMNZNS0YJCLXHDKL5HD
5,37, 14,42, 20,35, 17,24, 8,10, 4,7, 8,12, 26,37, 28,34, 12,39, 3,41, 31,38, 7,9, 27,28, 22,38, 12,13, 4,36, 35,41, 9,21, 9,23, 8,21, 2,23, 9,42, 15,16, 15,19, 30,36, 37,41, 21,24, 22,37, 1,22, 8,32, 18,34, 37,39, 20,24, 28,30, 28,36, 6,14, 21,23, 16,40, 23,27, 24,27, 3,4, 12,27, 22,35, 40,42, 7,20, 11,18, 12,35, 9,25, 1,7, 37MQ8Z1JQE7F9L6PKH090EP8J66Y23
26,38, 5,24, 18,24, 28,40, 18,28, 15,28, 16,25, 24,41, 14,40, 13,17, 33,39, 20,21, 22,30, 1,2, 32,34, 1,8, 11,14, 13,28, 22,39, 14,33, 15,38, 8,39, 7,10, 8,11, 22,26, 2,20, 32,38, 23,33, 9,28, 6,42, 1,16, 30,37, 3,12, 12,22, 6,36, 16,22, 24,42, 5,13, 25,34, 22,34, 15,32, 12,32, 31,34, 7,17, 35,37, 2,22, 16,33, 12,37, 28,38, 6,11, 3Y7LTZE0YTXOYNPWZNCYK4T28RUUZ9
2,21, 30,35, 24,34, 3,39, 2,8, 23,25, 9,11, 1,29, 30,42, 5,36, 8,9, 19,40, 12,36, 20,26, 6,15, 18,33, 23,24, 19,32, 14,37, 20,23, 6,22, 3,23, 29,30, 10,28, 28,29, 13,39, 10,24, 11,34, 7,22, 25,26, 37,38, 19,31, 7,25, 4,22, 10,20, 16,30, 22,31, 37,40, 26,27, 28,41, 5,15, 17,18, 35,40, 31,37, 5,9, 18,30, 25,29, 39,40, 31,32, 2,3, 3D1UCPY6GGKPFXBQBDGKKB6YW54386
2,27, 7,16, 40,41, 15,27, 13,35, 4,19, 38,41, 29,33, 9,31, 12,14, 14,31, 20,39, 5,23, 5,6, 15,40, 11,28, 1,10, 19,30, 25,27, 3,14, 37,42, 4,26, 33,34, 20,40, 1,3, 14,32, 21,32, 9,13, 9,27, 4,30, 22,24, 21,27, 20,22, 9,32, 17,29, 8,42, 26,34, 13,14, 4,5, 5,39, 10,33, 1,33, 21,26, 29,39, 6,16, 13,38, 3,34, 22,27, 6,34, 18,40, 3I7SHAD35M7M15EH7QTT2AJ9LCF7M3
21,25, 15,26, 3,7, 26,42, 9,40, 5,34, 17,36, 14,17, 16,27, 6,20, 2,14, 6,24, 2,41, 27,38, 20,27, 21,41, 20,33, 4,31, 10,16, 18,36, 14,29, 1,6, 6,38, 22,40, 1,41, 16,18, 24,26, 12,42, 23,39, 4,23, 14,30, 10,15, 3,20, 19,21, 17,40, 14,19, 13,26, 23,40, 19,24, 23,34, 29,31, 12,17, 2,12, 1,23, 10,11, 1,12, 30,34, 32,33, 28,33, 38,39, 33QQ60S6ASTRW2J6VTZ6E5QGQKC0UO
31,33, 39,42, 6,17, 27,30, 29,36, 18,19, 13,37, 18,25, 10,36, 27,35, 17,19, 2,33, 15,30, 26,30, 11,39, 5,32, 5,19, 14,26, 39,41, 3,42, 20,34, 21,22, 9,24, 19,26, 6,27, 5,20, 9,10, 35,36, 12,24, 19,25, 36,39, 15,29, 20,38, 24,25, 12,28, 6,21, 14,35, 3,32, 3,29, 5,28, 6,41, 17,39, 4,6, 9,19, 38,42, 22,25, 23,26, 11,33, 26,33, 29,37, 35A1YQPVFERLIIA7YIG4CXYWDX05I6
10,40, 16,29, 12,23, 31,36, 30,39, 14,18, 41,42, 4,20, 8,17, 38,40, 2,31, 20,25, 34,42, 7,8, 30,40, 32,35, 17,35, 22,23, 7,27, 25,36, 7,11, 9,14, 2,38, 7,29, 12,30, 11,15, 5,37, 14,42, 20,35, 17,24, 8,10, 4,7, 8,12, 26,37, 28,34, 12,39, 3,41, 31,38, 7,9, 27,28, 22,38, 12,13, 4,36, 35,41, 9,21, 9,23, 8,21, 2,23, 9,42, 15,16, 3SCKNODZ0XRSJNZHJR8TFP89Q2P7N3
15,19, 30,36, 37,41, 21,24, 22,37, 1,22, 8,32, 18,34, 37,39, 20,24, 28,30, 28,36, 6,14, 21,23, 16,40, 23,27, 24,27, 3,4, 12,27, 22,35, 40,42, 7,20, 11,18, 12,35, 9,25, 1,7, 26,38, 5,24, 18,24, 28,40, 18,28, 15,28, 16,25, 24,41, 14,40, 13,17, 33,39, 20,21, 22,30, 1,2, 32,34, 1,8, 11,14, 13,28, 22,39, 14,33, 15,38, 8,39, 7,10, 8,11, 3Z8UJEJOCZOPT2U0G5MYK719GBM39V
22,26, 2,20, 32,38, 23,33, 9,28, 6,42, 1,16, 30,37, 3,12, 12,22, 6,36, 16,22, 24,42, 5,13, 25,34, 22,34, 15,32, 12,32, 31,34, 7,17, 35,37, 2,22, 16,33, 12,37, 28,38, 6,11, 2,21, 30,35, 24,34, 3,39, 2,8, 23,25, 9,11, 1,29, 30,42, 5,36, 8,9, 19,40, 12,36, 20,26, 6,15, 18,33, 23,24, 19,32, 14,37, 20,23, 6,22, 3,23, 29,30, 10,28, 36818Z1KV3O3YL458B0YG2CTMT43AA
28,29, 13,39, 10,24, 11,34, 7,22, 25,26, 37,38, 19,31, 7,25, 4,22, 10,20, 16,30, 22,31, 37,40, 26,27, 28,41, 5,15, 17,18, 35,40, 31,37, 5,9, 18,30, 25,29, 39,40, 31,32, 2,3, 2,27, 7,16, 40,41, 15,27, 13,35, 4,19, 38,41, 29,33, 9,31, 12,14, 14,31, 20,39, 5,23, 5,6, 15,40, 11,28, 1,10, 19,30, 25,27, 3,14, 37,42, 4,26, 33,34, 20,40, 36FQTHX3Z328HV9XEP0UBDWZ4BP3B5
1,3, 14,32, 21,32, 9,13, 9,27, 4,30, 22,24, 21,27, 20,22, 9,32, 17,29, 8,42, 26,34, 13,14, 4,5, 5,39, 10,33, 1,33, 21,26, 29,39, 6,16, 13,38, 3,34, 22,27, 6,34, 18,40, 21,25, 15,26, 3,7, 26,42, 9,40, 5,34, 17,36, 14,17, 16,27, 6,20, 2,14, 6,24, 2,41, 27,38, 20,27, 21,41, 20,33, 4,31, 10,16, 18,36, 14,29, 1,6, 6,38, 22,40, 3EAWOID6MT8R9H860J9BARSZ4RKV07
1,41, 16,18, 24,26, 12,42, 23,39, 4,23, 14,30, 10,15, 3,20, 19,21, 17,40, 14,19, 13,26, 23,40, 19,24, 23,34, 29,31, 12,17, 2,12, 1,23, 10,11, 1,12, 30,34, 32,33, 28,33, 38,39, 31,33, 39,42, 6,17, 27,30, 29,36, 18,19, 13,37, 18,25, 10,36, 27,35, 17,19, 2,33, 15,30, 26,30, 11,39, 5,32, 5,19, 14,26, 39,41, 3,42, 20,34, 21,22, 9,24, 19,26, 3DWGDA5POFFRG6TOW2DBOWB99JQV1A
6,27, 5,20, 9,10, 35,36, 12,24, 19,25, 36,39, 15,29, 20,38, 24,25, 12,28, 6,21, 14,35, 3,32, 3,29, 5,28, 6,41, 17,39, 4,6, 9,19, 38,42, 22,25, 23,26, 11,33, 26,33, 29,37, 10,40, 16,29, 12,23, 31,36, 30,39, 14,18, 41,42, 4,20, 8,17, 38,40, 2,31, 20,25, 34,42, 7,8, 30,40, 32,35, 17,35, 22,23, 7,27, 25,36, 7,11, 9,14, 2,38, 7,29, 3EAWOID6MT8R9H860J9BARSZ4RL0VD
12,30, 11,15, 5,37, 14,42, 20,35, 17,24, 8,10, 4,7, 8,12, 26,37, 28,34, 12,39, 3,41, 31,38, 7,9, 27,28, 22,38, 12,13, 4,36, 35,41, 9,21, 9,23, 8,21, 2,23, 9,42, 15,16, 15,19, 30,36, 37,41, 21,24, 22,37, 1,22, 8,32, 18,34, 37,39, 20,24, 28,30, 28,36, 6,14, 21,23, 16,40, 23,27, 24,27, 3,4, 12,27, 22,35, 40,42, 7,20, 11,18, 12,35, 3YGE63DIN884O68BQTE7WTBDB0N0WN
9,25, 1,7, 26,38, 5,24, 18,24, 28,40, 18,28, 15,28, 16,25, 24,41, 14,40, 13,17, 33,39, 20,21, 22,30, 1,2, 32,34, 1,8, 11,14, 13,28, 22,39, 14,33, 15,38, 8,39, 7,10, 8,11, 22,26, 2,20, 32,38, 23,33, 9,28, 6,42, 1,16, 30,37, 3,12, 12,22, 6,36, 16,22, 24,42, 5,13, 25,34, 22,34, 15,32, 12,32, 31,34, 7,17, 35,37, 2,22, 16,33, 12,37, 3D4BBDG7ZH7RR013SPWPMX2HMWP3CC
28,38, 6,11, 2,21, 30,35, 24,34, 3,39, 2,8, 23,25, 9,11, 1,29, 30,42, 5,36, 8,9, 19,40, 12,36, 20,26, 6,15, 18,33, 23,24, 19,32, 14,37, 20,23, 6,22, 3,23, 29,30, 10,28, 28,29, 13,39, 10,24, 11,34, 7,22, 25,26, 37,38, 19,31, 7,25, 4,22, 10,20, 16,30, 22,31, 37,40, 26,27, 28,41, 5,15, 17,18, 35,40, 31,37, 5,9, 18,30, 25,29, 39,40, 3X4Q1O9UBHXA18ZTK686UE8EGCU7OI
31,32, 2,3, 2,27, 7,16, 40,41, 15,27, 13,35, 4,19, 38,41, 29,33, 9,31, 12,14, 14,31, 20,39, 5,23, 5,6, 15,40, 11,28, 1,10, 19,30, 25,27, 3,14, 37,42, 4,26, 33,34, 20,40, 1,3, 14,32, 21,32, 9,13, 9,27, 4,30, 22,24, 21,27, 20,22, 9,32, 17,29, 8,42, 26,34, 13,14, 4,5, 5,39, 10,33, 1,33, 21,26, 29,39, 6,16, 13,38, 3,34, 22,27, 3RBI0I35XEE4U328OHEEJOU0PK6Y3E
6,34, 18,40, 21,25, 15,26, 3,7, 26,42, 9,40, 5,34, 17,36, 14,17, 16,27, 6,20, 2,14, 6,24, 2,41, 27,38, 20,27, 21,41, 20,33, 4,31, 10,16, 18,36, 14,29, 1,6, 6,38, 22,40, 1,41, 16,18, 24,26, 12,42, 23,39, 4,23, 14,30, 10,15, 3,20, 19,21, 17,40, 14,19, 13,26, 23,40, 19,24, 23,34, 29,31, 12,17, 2,12, 1,23, 10,11, 1,12, 30,34, 32,33, 34YWR3PJ28LJD6D10YATYCPKK2T0XG
28,33, 38,39, 31,33, 39,42, 6,17, 27,30, 29,36, 18,19, 13,37, 18,25, 10,36, 27,35, 17,19, 2,33, 15,30, 26,30, 11,39, 5,32, 5,19, 14,26, 39,41, 3,42, 20,34, 21,22, 9,24, 19,26, 6,27, 5,20, 9,10, 35,36, 12,24, 19,25, 36,39, 15,29, 20,38, 24,25, 12,28, 6,21, 14,35, 3,32, 3,29, 5,28, 6,41, 17,39, 4,6, 9,19, 38,42, 22,25, 23,26, 11,33, 3G3AJKPCXL3PCZLCOVJXTTM63K2Y4Z
26,33, 29,37, 10,40, 16,29, 12,23, 31,36, 30,39, 14,18, 41,42, 4,20, 8,17, 38,40, 2,31, 20,25, 34,42, 7,8, 30,40, 32,35, 17,35, 22,23, 7,27, 25,36, 7,11, 9,14, 2,38, 7,29, 12,30, 11,15, 5,37, 14,42, 20,35, 17,24, 8,10, 4,7, 8,12, 26,37, 28,34, 12,39, 3,41, 31,38, 7,9, 27,28, 22,38, 12,13, 4,36, 35,41, 9,21, 9,23, 8,21, 2,23, 38VTL6WC4AO78IPC2027YLSK3GXY54
9,42, 15,16, 15,19, 30,36, 37,41, 21,24, 22,37, 1,22, 8,32, 18,34, 37,39, 20,24, 28,30, 28,36, 6,14, 21,23, 16,40, 23,27, 24,27, 3,4, 12,27, 22,35, 40,42, 7,20, 11,18, 12,35, 9,25, 1,7, 26,38, 5,24, 18,24, 28,40, 18,28, 15,28, 16,25, 24,41, 14,40, 13,17, 33,39, 20,21, 22,30, 1,2, 32,34, 1,8, 11,14, 13,28, 22,39, 14,33, 15,38, 8,39, 32PT7WK7DMQ1WS7HSLR063KZ7W13DC
